"date_day","namefull","birthday","gender","billv"
2017-09-08,"Пекарский Глеб",1966-06-20,1,728
2017-09-08,"Губастов Владимир",1990-02-16,1,927
2017-09-08,"Карелов Григорий",1986-05-21,1,904
2017-09-08,"Мамаев Пётр",1988-03-16,1,631
2017-09-08,"Ягужинский Станислав",1978-05-18,1,1096
2017-09-08,"Вралова Вера",1979-07-06,0,847
2017-09-08,"Буткова Маргарита",1988-04-06,0,892
2017-09-08,"Ватутина Маргарита",1974-11-28,0,904
2017-09-08,"Кафтырева Мария",1974-09-17,0,702
2017-09-08,"Бернов Лев",1988-09-30,1,839
2017-09-08,"Кутайсов Георгий",1985-12-08,1,666
2017-09-08,"Янковский Данила",1982-02-14,1,917
2017-09-08,"Мартынский Григорий",1983-07-18,1,795
2017-09-08,"Третьякова Екатерина",1988-01-13,0,975
2017-09-08,"Башмаков Виталий",1986-05-20,1,1697
2017-09-08,"Лабунский Александр",1975-03-02,1,2134
2017-09-08,"Полтинин Ярослав",1982-03-05,1,834
2017-09-08,"Якимович Аркадий",1967-02-03,1,1078
2017-09-08,"Глинка Алла",1986-12-18,0,1527
2017-09-08,"Рябинина Валерия",1984-08-28,0,983
2017-09-08,"Лабунский Александр",1977-01-21,1,960
2017-09-09,"Якубович Маргарита",1978-04-30,0,1203
2017-09-09,"Милорадович Павел",1981-12-08,1,1003
2017-09-09,"Бушинская Дарья",1972-09-05,0,1189
2017-09-09,"Водосвятский Егор",1982-07-21,1,1326
2017-09-09,"Пантелеев Тимур",1982-12-17,1,783
2017-09-09,"Чекунов Данила",1976-05-30,1,1362
2017-09-09,"Дорофеева Алиса",1980-03-29,0,1146
2017-09-09,"Горностай Игорь",1980-07-04,1,1557
2017-09-09,"Борецкая Валерия",1972-03-30,0,694
2017-09-09,"Поздеев Григорий",1994-03-26,1,4345
2017-09-09,"Шафонский Борис",1981-05-08,1,961
2017-09-09,"Тимирязева Марина",1985-10-11,0,925
2017-09-09,"Заплатин Виталий",1987-12-28,1,717
2017-09-09,"Головачёва Анастасия",1986-06-21,0,1928
2017-09-09,"Бычинский Кирилл",1975-01-28,1,1552
2017-09-09,"Андогский Святослав",1975-09-04,1,1255
2017-09-09,"Шумакова Галина",1984-02-02,0,1565
2017-09-09,"Арнаутова Жанна",1971-08-16,0,1146
2017-09-09,"Шувалов Василий",1977-07-23,1,1045
2017-09-09,"Болховитинов Лев",1961-12-24,1,882
2017-09-09,"Баркова Марина",1997-08-18,0,964
2017-09-09,"Хрущов Станислав",1975-04-10,1,1276
2017-09-09,"Ковалевский Дмитрий",1987-08-31,1,582
2017-09-09,"Кострова Татьяна",1978-09-30,0,1199
2017-09-09,"Бухвостова Екатерина",1970-08-24,0,1228
2017-09-09,"Семёнова Анна",1989-04-03,0,715
2017-09-09,"Кошелев Юрий",1970-09-28,1,1783
2017-09-09,"Мельгунов Григорий",1984-04-11,1,1536
2017-09-09,"Есипов Фёдор",1980-01-03,1,731
2017-09-09,"Мезенцова Марина",1995-09-30,0,2740
2017-09-09,"Микешина Виктория",1981-05-15,0,1536
2017-09-09,"Ершов Кирилл",1977-04-14,1,1326
2017-09-09,"Микешина Виктория",1963-05-25,0,617
2017-09-09,"Масленицкая Лилия",1988-01-01,0,1152
2017-09-09,"Шульгин Юрий",1985-07-07,1,1106
2017-09-09,"Гулидов Николай",1982-03-07,1,1909
2017-09-09,"Кашинцова Яна",1986-10-28,0,1344
2017-09-09,"Висленева Эмма",1966-10-09,0,1134
2017-09-09,"Карабчевский Пётр",1983-01-22,1,1418
2017-09-09,"Кузьмин Иннокентий",1989-01-28,1,565
2017-09-10,"Карпова Наталия",1978-02-27,0,1676
2017-09-10,"Бологовский Тимофей",1973-02-24,1,1723
2017-09-10,"Ипатьева Вера",1973-07-20,0,655
2017-09-10,"Шатров Аркадий",1984-05-30,1,637
2017-09-10,"Цвирко Тимофей",1969-02-14,1,828
2017-09-10,"Перелешин Павел",1984-11-03,1,1668
2017-09-10,"Владимирова Раиса",1980-02-20,0,964
2017-09-10,"Спафарьев Глеб",1971-03-14,1,3017
2017-09-10,"Терпигорева Марина",1968-10-04,0,1243
2017-09-10,"Воронецкий Илья",1971-07-23,1,578
2017-09-10,"Митусов Глеб",1982-08-04,1,1553
2017-09-10,"Якимович Марина",1982-04-09,0,980
2017-09-10,"Заплатин Виталий",1987-12-28,1,601
2017-09-10,"Гончарук Богдан",1981-06-18,1,694
2017-09-10,"Шумакова Галина",1984-02-02,0,1327
2017-09-10,"Бурков Владимир",1976-09-26,1,829
2017-09-10,"Баркова Марина",1997-08-18,0,1119
2017-09-10,"Губастов Владимир",1990-02-16,1,1042
2017-09-10,"Веневитинов Денис",1993-11-07,1,1480
2017-09-10,"Бровков Александр",1982-09-04,1,899
2017-09-10,"Бурлей Наталья",1980-02-15,0,891
2017-09-10,"Саблукова Валентина",1988-07-03,0,1294
2017-09-10,"Есипов Фёдор",1980-01-03,1,889
2017-09-10,"Бехтеева Маргарита",1967-01-04,0,722
2017-09-10,"Каховская Валентина",1990-09-02,0,596
2017-09-10,"Микешина Виктория",1981-05-15,0,1171
2017-09-10,"Беднякова Анфиса",1980-08-04,0,1048
2017-09-10,"Греков Василий",1968-02-07,1,753
2017-09-10,"Кологривов Матвей",1984-07-19,1,1036
2017-09-10,"Вознесенский Алексей",1984-12-13,1,1194
2017-09-10,"Лонгинов Данила",1979-04-26,1,2158
2017-09-10,"Шмидт Михаил",1978-10-13,1,1426
2017-09-10,"Гавренев Сергей",1988-08-20,1,1353
2017-09-10,"Сверчкова Варвара",1996-11-19,0,777
2017-09-10,"Некрасова Маргарита",1988-08-14,0,777
2017-09-10,"Бологовский Тимофей",1977-05-08,1,751
2017-09-10,"Огибалова Алла",1974-08-26,0,952
2017-09-10,"Гедеонов Анатолий",1981-07-26,1,681
2017-09-10,"Полтинин Ярослав",1991-06-25,1,1521
2017-09-10,"Белавин Гавриил",1990-01-02,1,1919
2017-09-10,"Башкирёва Зоя",1979-10-16,0,794
2017-09-10,"Ададуров Дмитрий",1985-07-27,1,1269
2017-09-10,"Рождественская Евгения",1979-04-05,0,882
2017-09-10,"Назаревский Юрий",1994-01-02,1,665
2017-09-11,"Пажинский Павел",1981-11-26,1,1139
2017-09-11,"Шафонский Борис",1967-05-27,1,906
2017-09-11,"Тяпкин Владислав",1977-12-10,1,803
2017-09-11,"Лихачёв Григорий",1982-11-29,1,841
2017-09-11,"Протасьева Валерия",1976-11-24,0,1103
2017-09-11,"Загоскин Денис",1988-09-22,1,651
2017-09-11,"Волоцкая Ольга",1986-12-03,0,1244
2017-09-11,"Губастов Владимир",1973-12-24,1,1842
2017-09-11,"Тюфякин Пётр",1976-12-11,1,1510
2017-09-11,"Старженский Юрий",1965-07-23,1,1303
2017-09-11,"Бакаева Кристина",1966-08-06,0,466
2017-09-11,"Братцов Святослав",1980-06-10,1,699
2017-09-11,"Леванидова Маргарита",1973-07-21,0,605
2017-09-11,"Горонович Сергей",1988-01-11,1,837
2017-09-11,"Волконская Ольга",1988-03-14,0,1444
2017-09-11,"Есипов Фёдор",1970-01-04,1,933
2017-09-11,"Каховская Валентина",1990-09-02,0,1993
2017-09-11,"Карбышев Александр",1977-08-20,1,1009
2017-09-11,"Балашов Станислав",1974-08-31,1,881
2017-09-11,"Бизеева Екатерина",1988-01-10,0,1775
2017-09-11,"Беднякова Анфиса",1980-08-04,0,1227
2017-09-11,"Чернова Татьяна",1983-01-30,0,341
2017-09-11,"Денисов Яков",1959-10-14,1,1152
2017-09-11,"Шимановская Елизавета",1973-12-04,0,1362
2017-09-11,"Велецкий Степан",1986-01-15,1,1942
2017-09-11,"Буяльский Яков",1988-01-01,1,762
2017-09-11,"Бронский Владимир",1991-06-22,1,638
2017-09-11,"Обухова Евгения",1973-08-02,0,470
2017-09-11,"Якимович Аркадий",1967-02-03,1,1153
2017-09-11,"Кашинцова Яна",1986-10-28,0,797
2017-09-11,"Махов Матвей",1990-02-11,1,1231
2017-09-11,"Васильчин Станислав",1976-09-15,1,910
2017-09-11,"Чернявская Ольга",1975-02-15,0,1912
2017-09-11,"Войников Алексей",1982-12-04,1,961
2017-09-11,"Аносов Никита",1984-12-27,1,796
2017-09-12,"Тяпкин Владислав",1977-12-10,1,830
2017-09-12,"Бологовский Тимофей",1973-02-24,1,2837
2017-09-12,"Вальцов Роман",1990-07-16,1,644
2017-09-12,"Гришко Сергей",1980-01-02,1,1193
2017-09-12,"Волоцкая Ольга",1986-12-03,0,765
2017-09-12,"Игнатьева Алёна",1987-05-03,0,885
2017-09-12,"Горностай Игорь",1980-07-04,1,910
2017-09-12,"Клементьев Дмитрий",1986-05-10,1,2184
2017-09-12,"Ефремовский Антон",1994-01-18,1,1513
2017-09-12,"Бок Лариса",1984-12-18,0,875
2017-09-12,"Шестаков Александр",1982-04-16,1,856
2017-09-12,"Калантаев Пётр",1979-07-19,1,592
2017-09-12,"Ковалевский Дмитрий",1981-04-19,1,806
2017-09-12,"Костина Алина",1976-03-02,0,1050
2017-09-12,"Сукин Данила",1982-11-13,1,628
2017-09-12,"Хрущов Станислав",1975-04-10,1,2327
2017-09-12,"Стаханов Виталий",1985-11-27,1,892
2017-09-12,"Собещанский Ярослав",1982-04-02,1,550
2017-09-12,"Андогская Валентина",1969-11-14,0,816
2017-09-12,"Вронская Варвара",1981-11-06,0,890
2017-09-12,"Мамаев Пётр",1988-03-16,1,1422
2017-09-12,"Кусакова Элеонора",1994-01-09,0,1174
2017-09-12,"Богоявленский Никита",1989-03-21,1,2627
2017-09-12,"Мезенцова Марина",1995-09-30,0,2350
2017-09-12,"Игнатьева Диана",1980-09-24,0,1612
2017-09-12,"Левкович Валерия",1961-06-14,0,1415
2017-09-12,"Жедринский Николай",1982-06-23,1,2204
2017-09-12,"Власов Илья",1974-02-11,1,1948
2017-09-12,"Барков Кирилл",1981-10-17,1,679
2017-09-12,"Всеволожская Нина",1982-04-10,0,516
2017-09-12,"Бобоедова Элла",1977-07-26,0,1031
2017-09-12,"Суковкина Алевтина",1987-02-25,0,1742
2017-09-12,"Веригин Игорь",1989-05-27,1,1362
2017-09-12,"Глебова Наталья",1963-04-24,0,687
2017-09-12,"Висленева Эмма",1966-10-09,0,1129
2017-09-12,"Кожевников Иван",1988-11-11,1,1437
2017-09-12,"Сукин Данила",1992-03-18,1,1281
2017-09-12,"Франк Яков",1986-09-24,1,652
2017-09-12,"Щепин Николай",1970-09-14,1,1168
2017-09-12,"Лобачевская Маргарита",1986-11-06,0,1480
2017-09-12,"Хвощинский Валентин",1975-01-30,1,859
2017-09-12,"Селифонтов Вадим",1982-12-04,1,862
2017-09-12,"Калитин Вячеслав",1972-11-25,1,1511
2017-09-13,"Огибалов Ярослав",1985-08-09,1,861
2017-09-13,"Лобанов Николай",1980-07-31,1,892
2017-09-13,"Бушинская Дарья",1972-09-05,0,1258
2017-09-13,"Вознесенский Алексей",1985-06-23,1,1087
2017-09-13,"Водосвятский Егор",1982-07-21,1,1896
2017-09-13,"Семёнова Анна",1962-06-11,0,778
2017-09-13,"Микулина Татьяна",1975-12-29,0,927
2017-09-13,"Никифоров Денис",1980-07-07,1,1452
2017-09-13,"Березникова Зинаида",1979-07-06,0,916
2017-09-13,"Волоцкая Ольга",1986-12-03,0,880
2017-09-13,"Туренин Иван",1981-05-20,1,2034
2017-09-13,"Ададуров Дмитрий",1973-03-05,1,979
2017-09-13,"Терпигорева Марина",1968-10-04,0,1661
2017-09-13,"Бирдюкина Виктория",1975-07-26,0,1756
2017-09-13,"Скопин Геннадий",1988-04-06,1,1337
2017-09-13,"Вахнеев Максим",1995-02-03,1,2182
2017-09-13,"Обухова Евгения",1974-06-03,0,1512
2017-09-13,"Шольцев Валентин",1984-11-04,1,1657
2017-09-13,"Крашевский Артём",1972-01-22,1,1200
2017-09-13,"Кайсаров Тимофей",1981-01-09,1,1129
2017-09-13,"Горецкий Иннокентий",1970-02-23,1,915
2017-09-13,"Шапенков Матвей",1984-01-28,1,1971
2017-09-13,"Толбугина Зоя",1961-09-25,0,709
2017-09-13,"Болдырева Светлана",1974-07-21,0,599
2017-09-13,"Вралова Вера",1979-07-06,0,1070
2017-09-13,"Остроградская Анна",1981-11-06,0,1680
2017-09-13,"Назарьев Владимир",1984-04-03,1,654
2017-09-13,"Бизеева Екатерина",1988-01-10,0,1379
2017-09-13,"Карабчевский Пётр",1979-03-21,1,1126
2017-09-13,"Чеботарь Юлия",1980-12-04,0,961
2017-09-13,"Шмидт Михаил",1978-10-13,1,1432
2017-09-13,"Еремеева Антонина",1981-09-14,0,1485
2017-09-13,"Жабин Пётр",1970-11-09,1,968
2017-09-13,"Суковкина Алевтина",1987-02-25,0,890
2017-09-13,"Лозинская Оксана",1993-07-20,0,2097
2017-09-13,"Бегтабекова Римма",1981-09-05,0,1381
2017-09-13,"Полозова Римма",1994-11-01,0,945
2017-09-13,"Гендрикова Любовь",1989-08-03,0,598
2017-09-14,"Соломерецкая Надежда",1986-12-03,0,654
2017-09-14,"Горсткин Гавриил",1984-02-29,1,852
2017-09-14,"Старовойтов Иван",1974-04-29,1,635
2017-09-14,"Астрецов Юрий",1981-06-13,1,1432
2017-09-14,"Пантелеев Тимур",1982-12-17,1,1137
2017-09-14,"Хрущов Аркадий",1981-12-03,1,1004
2017-09-14,"Якушко Людмила",1992-01-17,0,939
2017-09-14,"Фролов Роман",1981-06-19,1,966
2017-09-14,"Бродович Лариса",1989-10-01,0,1569
2017-09-14,"Тюфякин Пётр",1976-12-11,1,829
2017-09-14,"Строев Илья",1987-06-21,1,1221
2017-09-14,"Митусов Глеб",1982-08-04,1,941
2017-09-14,"Лонгинов Данила",1973-01-10,1,1089
2017-09-14,"Аршинский Валентин",1994-11-02,1,988
2017-09-14,"Хмелев Александр",1986-03-16,1,1362
2017-09-14,"Арнаутова Жанна",1971-08-16,0,1099
2017-09-14,"Порошин Святослав",1974-08-17,1,2862
2017-09-14,"Ададуров Станислав",1973-01-11,1,533
2017-09-14,"Битяговский Олег",1978-02-26,1,1163
2017-09-14,"Мусоргский Иннокентий",1970-02-02,1,618
2017-09-14,"Шевцов Егор",1986-04-30,1,759
2017-09-14,"Кадников Матвей",1983-05-09,1,1669
2017-09-14,"Духовская Алёна",1985-09-14,0,1395
2017-09-14,"Назарьев Владимир",1984-04-03,1,633
2017-09-14,"Чаплин Михаил",1978-01-29,1,1335
2017-09-14,"Чеботарь Юлия",1980-12-04,0,1366
2017-09-14,"Ладыженский Антон",1996-10-18,1,1971
2017-09-14,"Шмидт Михаил",1978-10-13,1,992
2017-09-14,"Головцына Валентина",1979-11-19,0,822
2017-09-14,"Бокастов Фёдор",1976-07-28,1,1392
2017-09-14,"Бойко Филипп",1971-12-11,1,1608
2017-09-14,"Лобода Артём",1984-04-25,1,1046
